Volcano name,Volcano number,Volcano country,Volcano region,Volcano type,Latitude,Longitude,Summit elevation,VEI,Start date,Currently erupting (Y/N),Eruption status
"Lengai, Ol Doinyo",222120,Tanzania,Africa (eastern),Stratovolcano,2.764°S,35.914°E,2962,,700,0,Confirmed
"Lengai, Ol Doinyo",222120,Tanzania,Africa (eastern),Stratovolcano,2.764°S,35.914°E,2962,,-50,0,Confirmed
"Lengai, Ol Doinyo",222120,Tanzania,Africa (eastern),Stratovolcano,2.764°S,35.914°E,2962,,-1550,0,Confirmed
Leonard Range,271031,Philippines,Mindanao,Stratovolcano,7.382°N,126.047°E,1080,,120,0,Confirmed
Leonard Range,271031,Philippines,Mindanao,Stratovolcano,7.382°N,126.047°E,1080,,-80,0,Confirmed
Leonard Range,271031,Philippines,Mindanao,Stratovolcano,7.382°N,126.047°E,1080,,-4090,0,Confirmed
Leroboleng,264200,Indonesia,Lesser Sunda Islands,Complex,8.365°S,122.833°E,1095,3,2003,0,Confirmed
Leroboleng,264200,Indonesia,Lesser Sunda Islands,Complex,8.365°S,122.833°E,1095,2,1881,0,Confirmed
Leroboleng,264200,Indonesia,Lesser Sunda Islands,Complex,8.365°S,122.833°E,1095,2,1876,0,Confirmed
Leroboleng,264200,Indonesia,Lesser Sunda Islands,Complex,8.365°S,122.833°E,1095,2,1873,0,Confirmed
Leskov Island,390120,United Kingdom,Antarctica and South Sandwich Islands,Stratovolcano,56.656°S,28.14°W,190,,,0,
Level Mountain,320050,Canada,Canada,Shield,58.42°N,131.35°W,2164,,,0,
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,,2014,0,Uncertain
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,2003,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,1,2002,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1999,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,1,1991,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,1,1990,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1971,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1970,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1968,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1939,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1935,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,3,1932,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1921,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1914,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1909,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,3,1907,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1889,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1869,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1868,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1868,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1865,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,2,1861,0,Confirmed
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,,1859,0,Uncertain
Lewotobi,264180,Indonesia,Lesser Sunda Islands,Stratovolcano(es),8.542°S,122.775°E,1703,3,1675,0,Confirmed
Lewotolok,264230,Indonesia,Lesser Sunda Islands,Stratovolcano,8.274°S,123.508°E,1431,2,2020,1,Confirmed
Lewotolok,264230,Indonesia,Lesser Sunda Islands,Stratovolcano,8.274°S,123.508°E,1431,1,2012,0,Confirmed
Lewotolok,264230,Indonesia,Lesser Sunda Islands,Stratovolcano,8.274°S,123.508°E,1431,2,1951,0,Confirmed
Lewotolok,264230,Indonesia,Lesser Sunda Islands,Stratovolcano,8.274°S,123.508°E,1431,2,1920,0,Confirmed
Lewotolok,264230,Indonesia,Lesser Sunda Islands,Stratovolcano,8.274°S,123.508°E,1431,2,1899,0,Confirmed
Lewotolok,264230,Indonesia,Lesser Sunda Islands,Stratovolcano,8.274°S,123.508°E,1431,2,1864,0,Confirmed
Lewotolok,264230,Indonesia,Lesser Sunda Islands,Stratovolcano,8.274°S,123.508°E,1431,2,1852,0,Confirmed
Lewotolok,264230,Indonesia,Lesser Sunda Islands,Stratovolcano,8.274°S,123.508°E,1431,2,1849,0,Confirmed
Lewotolok,264230,Indonesia,Lesser Sunda Islands,Stratovolcano,8.274°S,123.508°E,1431,2,1819,0,Confirmed
Lewotolok,264230,Indonesia,Lesser Sunda Islands,Stratovolcano,8.274°S,123.508°E,1431,3,1660,0,Confirmed
Liado Hayk,221172,Ethiopia,Africa (northeastern) and Red Sea,Volcanic field,9.57°N,40.28°E,878,,,0,
Liamuiga,360030,Saint Kitts and Nevis,West Indies,Stratovolcano,17.37°N,62.8°W,1156,,1843,0,Uncertain
Liamuiga,360030,Saint Kitts and Nevis,West Indies,Stratovolcano,17.37°N,62.8°W,1156,,1692,0,Uncertain
Liamuiga,360030,Saint Kitts and Nevis,West Indies,Stratovolcano,17.37°N,62.8°W,1156,4,160,0,Confirmed
Liamuiga,360030,Saint Kitts and Nevis,West Indies,Stratovolcano,17.37°N,62.8°W,1156,,60,0,Confirmed
Liamuiga,360030,Saint Kitts and Nevis,West Indies,Stratovolcano,17.37°N,62.8°W,1156,4,-2010,0,Confirmed
Licancabur,355092,Chile - Bolivia,"Northern Chile, Bolivia and Argentina",Stratovolcano,22.83°S,67.88°W,5916,,,0,
Licto,352081,Ecuador,Ecuador,Pyroclastic cone(s),1.78°S,78.613°W,3336,,,0,
Lihir,254010,Papua New Guinea,New Ireland,Compound,3.125°S,152.642°E,700,,,0,
Lipari,211042,Italy,Italy,Stratovolcano(es),38.49°N,14.933°E,590,,1230,0,Confirmed
Lipari,211042,Italy,Italy,Stratovolcano(es),38.49°N,14.933°E,590,,780,0,Confirmed
Lipari,211042,Italy,Italy,Stratovolcano(es),38.49°N,14.933°E,590,,-5820,0,Confirmed
Little Sitkin,311050,United States,Aleutian Islands,Stratovolcano,51.95°N,178.543°E,1174,,1828,0,Confirmed
Little Sitkin,311050,United States,Aleutian Islands,Stratovolcano,51.95°N,178.543°E,1174,1,1776,0,Confirmed
Ljosufjoll,370030,Iceland,Iceland (western),Volcanic field,64.9°N,22.483°W,1063,3,960,0,Confirmed
Ljosufjoll,370030,Iceland,Iceland (western),Volcanic field,64.9°N,22.483°W,1063,2,-665,0,Confirmed
Ljosufjoll,370030,Iceland,Iceland (western),Volcanic field,64.9°N,22.483°W,1063,2,-1750,0,Confirmed
Ljosufjoll,370030,Iceland,Iceland (western),Volcanic field,64.9°N,22.483°W,1063,3,-2050,0,Confirmed
Ljosufjoll,370030,Iceland,Iceland (western),Volcanic field,64.9°N,22.483°W,1063,2,-7050,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,3,2008,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,2007,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,2003,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,1,2002,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1998,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1998,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,1,1997,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1995,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1994,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,1,1992,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,1,1990,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1984,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1979,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1971,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1964,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,,1960,0,Uncertain
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,3,1955,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1949,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1946,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,3,1945,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1944,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1942,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1941,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,1,1938,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1937,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,3,1932,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1932,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1930,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1929,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1927,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1922,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1917,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1914,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1912,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1907,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1903,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1895,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1893,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1892,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1889,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1887,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1883,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1877,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1875,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,,1874,0,Uncertain
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1872,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1869,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1866,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,3,1864,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,3,1862,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1852,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1822,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1759,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,2,1751,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,4,1640,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,,-5290,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,5,-6880,0,Confirmed
Llaima,357110,Chile,Central Chile and Argentina,Stratovolcano,38.692°S,71.729°W,3125,,-7410,0,Confirmed
Llullaillaco,355110,Chile - Argentina,"Northern Chile, Bolivia and Argentina",Stratovolcano,24.72°S,68.53°W,6739,2,1877,0,Confirmed
Llullaillaco,355110,Chile - Argentina,"Northern Chile, Bolivia and Argentina",Stratovolcano,24.72°S,68.53°W,6739,0,1868,0,Confirmed
Llullaillaco,355110,Chile - Argentina,"Northern Chile, Bolivia and Argentina",Stratovolcano,24.72°S,68.53°W,6739,2,1854,0,Confirmed
Lobster,243112,Tonga,Tonga Islands,Submarine,15.333°S,176.283°W,-1500,,,0,
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,1,2015,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,2015,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,2012,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,2011,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,1,2011,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,3,2003,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,2002,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,2002,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,2000,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,3,1991,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,1,1988,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,1986,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,,1984,0,Uncertain
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,1975,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,1,1973,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,1971,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,1969,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,1966,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,1,1965,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,1963,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,1,1962,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,1961,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,1958,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,3,1951,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,1,1949,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,1942,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,1930,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,1893,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,2,1829,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,3,1775,0,Confirmed
Lokon-Empung,266100,Indonesia,Sulawesi,Stratovolcano(es),1.358°N,124.792°E,1580,3,1375,0,Confirmed
Lolo,252071,Papua New Guinea,New Britain,Stratovolcano,5.466°S,150.509°E,796,,,0,
Lolobau,252130,Papua New Guinea,New Britain,Caldera,4.92°S,151.158°E,858,4,1911,0,Confirmed
Lolobau,252130,Papua New Guinea,New Britain,Caldera,4.92°S,151.158°E,858,,1908,0,Uncertain
Lolobau,252130,Papua New Guinea,New Britain,Caldera,4.92°S,151.158°E,858,4,1904,0,Confirmed
Lolobau,252130,Papua New Guinea,New Britain,Caldera,4.92°S,151.158°E,858,4,1100,0,Confirmed
Loloru,255030,Papua New Guinea,Bougainville and Solomon Islands,Pyroclastic shield,6.52°S,155.62°E,1887,,-1050,0,Confirmed
Loloru,255030,Papua New Guinea,Bougainville and Solomon Islands,Pyroclastic shield,6.52°S,155.62°E,1887,,-1260,0,Confirmed
Loloru,255030,Papua New Guinea,Bougainville and Solomon Islands,Pyroclastic shield,6.52°S,155.62°E,1887,,-2150,0,Confirmed
Loloru,255030,Papua New Guinea,Bougainville and Solomon Islands,Pyroclastic shield,6.52°S,155.62°E,1887,,-3150,0,Confirmed
Loloru,255030,Papua New Guinea,Bougainville and Solomon Islands,Pyroclastic shield,6.52°S,155.62°E,1887,,-4150,0,Confirmed
Loloru,255030,Papua New Guinea,Bougainville and Solomon Islands,Pyroclastic shield,6.52°S,155.62°E,1887,,-6950,0,Confirmed
Long Island,251050,Papua New Guinea,Northeast of New Guinea,Complex,5.358°S,147.12°E,1280,1,1993,0,Confirmed
Long Island,251050,Papua New Guinea,Northeast of New Guinea,Complex,5.358°S,147.12°E,1280,1,1976,0,Confirmed
Long Island,251050,Papua New Guinea,Northeast of New Guinea,Complex,5.358°S,147.12°E,1280,2,1973,0,Confirmed
Long Island,251050,Papua New Guinea,Northeast of New Guinea,Complex,5.358°S,147.12°E,1280,2,1968,0,Confirmed
Long Island,251050,Papua New Guinea,Northeast of New Guinea,Complex,5.358°S,147.12°E,1280,,1961,0,Uncertain
Long Island,251050,Papua New Guinea,Northeast of New Guinea,Complex,5.358°S,147.12°E,1280,3,1955,0,Confirmed
Long Island,251050,Papua New Guinea,Northeast of New Guinea,Complex,5.358°S,147.12°E,1280,3,1953,0,Confirmed
Long Island,251050,Papua New Guinea,Northeast of New Guinea,Complex,5.358°S,147.12°E,1280,,1943,0,Confirmed
Long Island,251050,Papua New Guinea,Northeast of New Guinea,Complex,5.358°S,147.12°E,1280,,1938,0,Confirmed
Long Island,251050,Papua New Guinea,Northeast of New Guinea,Complex,5.358°S,147.12°E,1280,,1933,0,Confirmed
Long Island,251050,Papua New Guinea,Northeast of New Guinea,Complex,5.358°S,147.12°E,1280,6,1660,0,Confirmed
Long Island,251050,Papua New Guinea,Northeast of New Guinea,Complex,5.358°S,147.12°E,1280,6,-2040,0,Confirmed
"Longavi, Nevado de",357063,Chile,Central Chile and Argentina,Stratovolcano,36.193°S,71.161°W,3242,,-4890,0,Confirmed
Longgang Group,305050,China,China (eastern),Volcanic field,42.33°N,126.5°E,1000,,350,0,Confirmed
Longonot,222100,Kenya,Africa (eastern),Stratovolcano,0.914°S,36.446°E,2776,0,1863,0,Confirmed
Longonot,222100,Kenya,Africa (eastern),Stratovolcano,0.914°S,36.446°E,2776,,-1330,0,Confirmed
Longonot,222100,Kenya,Africa (eastern),Stratovolcano,0.914°S,36.446°E,2776,,-7200,0,Confirmed
Lonquimay,357100,Chile,Central Chile and Argentina,Stratovolcano,38.379°S,71.586°W,2832,3,1988,0,Confirmed
Lonquimay,357100,Chile,Central Chile and Argentina,Stratovolcano,38.379°S,71.586°W,2832,,1940,0,Uncertain
Lonquimay,357100,Chile,Central Chile and Argentina,Stratovolcano,38.379°S,71.586°W,2832,2,1933,0,Confirmed
Lonquimay,357100,Chile,Central Chile and Argentina,Stratovolcano,38.379°S,71.586°W,2832,3,1887,0,Confirmed
Lonquimay,357100,Chile,Central Chile and Argentina,Stratovolcano,38.379°S,71.586°W,2832,3,1853,0,Confirmed
Lopevi,257050,Vanuatu,Vanuatu,Stratovolcano,16.507°S,168.346°E,1413,,2014,0,Uncertain
Lopevi,257050,Vanuatu,Vanuatu,Stratovolcano,16.507°S,168.346°E,1413,,2008,0,Uncertain
Lopevi,257050,Vanuatu,Vanuatu,Stratovolcano,16.507°S,168.346°E,1413,2,2007,0,Confirmed
Lopevi,257050,Vanuatu,Vanuatu,Stratovolcano,16.507°S,168.346°E,1413,2,2005,0,Confirmed
Lopevi,257050,Vanuatu,Vanuatu,Stratovolcano,16.507°S,168.346°E,1413,2,2005,0,Confirmed
Lopevi,257050,Vanuatu,Vanuatu,Stratovolcano,16.507°S,168.346°E,1413,2,2004,0,Confirmed
Lopevi,257050,Vanuatu,Vanuatu,Stratovolcano,16.507°S,168.346°E,1413,3,2003,0,Confirmed
Lopevi,257050,Vanuatu,Vanuatu,Stratovolcano,16.507°S,168.346°E,1413,3,2001,0,Confirmed
Lopevi,257050,Vanuatu,Vanuatu,Stratovolcano,16.507°S,168.346°E,1413,3,1998,0,Confirmed
Lopevi,257050,Vanuatu,Vanuatu,Stratovolcano,16.507°S,168.346°E,1413,2,1982,0,Confirmed
Lopevi,257050,Vanuatu,Vanuatu,Stratovolcano,16.507°S,168.346°E,1413,3,1980,0,Confirmed
