Volcano name,Volcano number,Volcano country,Volcano region,Volcano type,Summit elevation,VEI,Start date,Currently erupting (Y/N),Latitude:,Longitude:
Asamayama,251,Japan,Honshu,2,2568,1,1938,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,3,1934,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,1,1934,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1933,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,3,1931,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1930,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1929,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1927,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1924,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1920,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1919,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,1,1917,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,1,1916,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,1,1915,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1914,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,1,1909,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1908,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1907,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1906,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1904,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1902,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1900,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1899,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1894,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1889,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1879,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1875,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1869,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,3,1815,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1803,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,4,1783,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1777,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1776,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1762,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1755,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1754,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1752,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1733,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1732,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1731,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1729,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1728,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1723,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1722,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,1,1721,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1720,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1718,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1717,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1713,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1711,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1710,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1708,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1706,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1704,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1703,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1695,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1669,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1661,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1660,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1659,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1658,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1657,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1656,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1655,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1652,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1651,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1649,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1648,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1647,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1645,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1644,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1609,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1605,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,3,1600,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1598,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1597,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,3,1596,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1595,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,3,1591,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1591,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1590,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1582,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1528,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,2,1527,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,5,1108,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,3,685,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,4,350,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,4,-2550,0,36.406,138.523
Asamayama,251,Japan,Honshu,2,2568,3,-3450,0,36.406,138.523
Ascension,672,United Kingdom,Atlantic Ocean central,14,858,0,1508,0,-7.95,-14.37
Ascension,672,United Kingdom,Atlantic Ocean central,14,858,0,1468,0,-7.95,-14.37
Ascension,672,United Kingdom,Atlantic Ocean central,14,858,0,378,0,-7.95,-14.37
Ashikule Volcanic Field,387,China,China western,19,5090,2,1951,0,35.742,81.646
Askja,647,Iceland,Iceland northeastern,14,1080,2,1961,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,2,1938,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,2,1926,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,0,1924,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,0,1923,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,0,1922,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,0,1921,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,2,1919,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,5,1875,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,0,1797,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,1,1300,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,0,-1250,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,0,-2050,0,65.033,-16.783
Askja,647,Iceland,Iceland northeastern,14,1080,5,-8910,0,65.033,-16.783
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,2021,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,2019,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,3,2016,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,2014,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,2014,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,2011,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,2008,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,2005,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,2004,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,2003,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1994,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1992,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1989,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1988,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1984,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1983,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1981,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1980,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1979,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1977,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1975,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1973,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1970,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1967,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1964,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1964,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1963,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1963,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1960,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1960,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1959,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1957,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1957,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1956,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1956,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1955,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1954,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1953,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1953,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1951,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1950,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1949,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1948,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1947,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1946,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1945,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1943,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1940,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1938,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1937,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1936,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1935,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1934,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1932,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1930,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1928,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1926,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1925,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1923,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1920,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1919,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1918,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1916,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1914,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1911,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1910,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1909,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1908,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1907,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,3,1906,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1898,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1897,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1894,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1884,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1874,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,3,1872,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1856,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1854,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1838,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1837,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1835,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1830,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1829,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1828,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1827,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1826,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1816,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1815,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1814,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1806,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1804,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,1781,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1772,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,3,1765,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1709,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1691,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1683,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1675,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1668,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1649,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1637,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1631,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1620,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1613,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1612,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1611,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1598,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1592,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1587,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1584,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1583,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1582,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1576,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1574,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1573,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1564,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1562,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1558,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1542,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1533,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1522,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1506,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1505,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1485,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1473,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1438,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1434,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1387,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1377,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1376,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1375,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1343,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1340,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1335,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1331,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1324,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1305,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1286,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1281,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1274,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1273,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1272,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1271,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1269,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1265,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1240,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,1239,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,2,867,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,3,864,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,3,440,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,3,-1350,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,3,-1650,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,3,-2050,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,-2550,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,0,-2850,0,32.884,131.104
Asosan,237,Japan,Ryukyu Islands and Kyushu,1,1592,1,-8050,0,32.884,131.104
Asuncion,294,United States,Izu Volcano and Mariana Islands,14,857,2,1906,0,19.671,145.406
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,885,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,874,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,770,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,720,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,660,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,600,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,2,550,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,3,270,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,150,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,130,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,3,30,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,-80,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,-270,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,-650,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,2,-700,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,-1500,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,3,-1610,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,-1780,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,4,-2010,0,31.22,130.57
Ata,232,Japan,Ryukyu Islands and Kyushu,1,924,5,-2690,0,31.22,130.57
Atacazo,549,Ecuador,Ecuador,14,4463,5,-320,0,-0.353,-78.617
Atacazo,549,Ecuador,Ecuador,14,4463,5,-2490,0,-0.353,-78.617
Atacazo,549,Ecuador,Ecuador,14,4463,4,-3490,0,-0.353,-78.617
Atacazo,549,Ecuador,Ecuador,14,4463,4,-6910,0,-0.353,-78.617
Atitlan,506,Guatemala,Guatemala,14,3535,3,1853,0,14.583,-91.186
Atitlan,506,Guatemala,Guatemala,14,3535,2,1843,0,14.583,-91.186
Atitlan,506,Guatemala,Guatemala,14,3535,2,1837,0,14.583,-91.186
Atitlan,506,Guatemala,Guatemala,14,3535,2,1833,0,14.583,-91.186
Atitlan,506,Guatemala,Guatemala,14,3535,3,1827,0,14.583,-91.186
Atitlan,506,Guatemala,Guatemala,14,3535,2,1827,0,14.583,-91.186
Atitlan,506,Guatemala,Guatemala,14,3535,2,1826,0,14.583,-91.186
Atitlan,506,Guatemala,Guatemala,14,3535,2,1663,0,14.583,-91.186
Atitlan,506,Guatemala,Guatemala,14,3535,2,1579,0,14.583,-91.186
Atitlan,506,Guatemala,Guatemala,14,3535,3,1505,0,14.583,-91.186
Atitlan,506,Guatemala,Guatemala,14,3535,3,1469,0,14.583,-91.186
Atka Volcanic Complex,399,United States,Aleutian Islands,14,1518,1,2006,0,52.331,-174.139
Atka Volcanic Complex,399,United States,Aleutian Islands,14,1518,1,2005,0,52.331,-174.139
Atka Volcanic Complex,399,United States,Aleutian Islands,14,1518,1,2004,0,52.331,-174.139
Atka Volcanic Complex,399,United States,Aleutian Islands,14,1518,1,2002,0,52.331,-174.139
Atka Volcanic Complex,399,United States,Aleutian Islands,14,1518,3,1998,0,52.331,-174.139
Atka Volcanic Complex,399,United States,Aleutian Islands,14,1518,2,1987,0,52.331,-174.139
Atka Volcanic Complex,399,United States,Aleutian Islands,14,1518,0,1973,0,52.331,-174.139
Atka Volcanic Complex,399,United States,Aleutian Islands,14,1518,3,1812,0,52.331,-174.139
Augustine,427,United States,Alaska southwestern,9,1252,3,2005,0,59.363,-153.43
Augustine,427,United States,Alaska southwestern,9,1252,4,1986,0,59.363,-153.43
Augustine,427,United States,Alaska southwestern,9,1252,4,1976,0,59.363,-153.43
Augustine,427,United States,Alaska southwestern,9,1252,1,1971,0,59.363,-153.43
Augustine,427,United States,Alaska southwestern,9,1252,2,1963,0,59.363,-153.43
Augustine,427,United States,Alaska southwestern,9,1252,3,1935,0,59.363,-153.43
Augustine,427,United States,Alaska southwestern,9,1252,1,1908,0,59.363,-153.43
Augustine,427,United States,Alaska southwestern,9,1252,4,1883,0,59.363,-153.43
Augustine,427,United States,Alaska southwestern,9,1252,3,1812,0,59.363,-153.43
Augustine,427,United States,Alaska southwestern,9,1252,4,1540,0,59.363,-153.43
